token,symbol,expiry,strike,option_type,lot_size,closing_price
96324,INDIGO,30Sep2025,5100.0,CE,150,629.05
96325,INDIGO,30Sep2025,5100.0,PE,150,2.9
96326,INDIGO,30Sep2025,5300.0,CE,150,442.0
96327,INDIGO,30Sep2025,5300.0,PE,150,6.15
96330,INDIGO,30Sep2025,5500.0,CE,150,245.0
96331,INDIGO,30Sep2025,5500.0,PE,150,16.65
96332,INDIGO,30Sep2025,5700.0,CE,150,94.75
96333,INDIGO,30Sep2025,5700.0,PE,150,64.4
96334,INDIGO,30Sep2025,5900.0,CE,150,26.15
96335,INDIGO,30Sep2025,5900.0,PE,150,195.7
96336,JUBLFOOD,25Nov2025,620.0,CE,1250,44.1
96337,JUBLFOOD,25Nov2025,620.0,PE,1250,30.6
96348,INDIGO,30Sep2025,6100.0,CE,150,8.6
96349,INDIGO,30Sep2025,6100.0,PE,150,400.35
96350,INDIGO,30Sep2025,6300.0,CE,150,3.2
96355,INDIGO,30Sep2025,6300.0,PE,150,581.3
96356,JUBLFOOD,25Nov2025,640.0,CE,1250,34.45
96357,JUBLFOOD,25Nov2025,640.0,PE,1250,40.8
96358,INDIGO,30Sep2025,6500.0,CE,150,2.15
96359,INDIGO,30Sep2025,6500.0,PE,150,774.3
96360,INDIGO,30Sep2025,6700.0,CE,150,0.6
96361,INDIGO,30Sep2025,6700.0,PE,150,972.0
96362,INDIGO,30Sep2025,6900.0,CE,150,0.15
96363,INDIGO,30Sep2025,6900.0,PE,150,1171.15
96364,INDIGO,30Sep2025,7100.0,CE,150,0.05
96365,JUBLFOOD,25Nov2025,660.0,CE,1250,26.5
96366,JUBLFOOD,25Nov2025,660.0,PE,1250,52.6
96367,JUBLFOOD,25Nov2025,680.0,CE,1250,20.05
96368,INDIGO,30Sep2025,7100.0,PE,150,1370.65
96369,JUBLFOOD,25Nov2025,680.0,PE,1250,65.9
96373,JUBLFOOD,25Nov2025,700.0,CE,1250,14.9
96375,JUBLFOOD,25Nov2025,700.0,PE,1250,80.55
96380,JUBLFOOD,25Nov2025,720.0,CE,1250,10.9
96381,JUBLFOOD,25Nov2025,720.0,PE,1250,96.35
96382,JUBLFOOD,25Nov2025,740.0,CE,1250,7.85
96383,JUBLFOOD,25Nov2025,740.0,PE,1250,113.05
96384,JUBLFOOD,25Nov2025,760.0,CE,1250,5.6
96385,JUBLFOOD,25Nov2025,760.0,PE,1250,130.55
96386,JUBLFOOD,25Nov2025,780.0,CE,1250,3.9
96387,JUBLFOOD,25Nov2025,780.0,PE,1250,148.65
96388,JUBLFOOD,25Nov2025,800.0,CE,1250,2.7
96389,JUBLFOOD,25Nov2025,800.0,PE,1250,167.25
96392,JUBLFOOD,25Nov2025,840.0,CE,1250,1.25
96414,JUBLFOOD,25Nov2025,840.0,PE,1250,205.3
96415,JUBLFOOD,25Nov2025,880.0,CE,1250,0.55
96422,IDEA,30Sep2025,2.0,CE,71475,5.85
96423,IDEA,30Sep2025,2.0,PE,71475,0.05
96424,IDEA,30Sep2025,4.0,CE,71475,3.85
96425,IDEA,30Sep2025,4.0,PE,71475,0.05
96426,IDEA,30Sep2025,6.0,CE,71475,1.9
96427,IDEA,30Sep2025,6.0,PE,71475,0.05
96428,IDEA,30Sep2025,8.0,CE,71475,0.35
96429,IDEA,30Sep2025,8.0,PE,71475,0.45
96430,IDEA,30Sep2025,10.0,CE,71475,0.05
96431,IDEA,30Sep2025,10.0,PE,71475,2.1
96432,IDEA,30Sep2025,12.0,CE,71475,0.05
96433,IDEA,30Sep2025,12.0,PE,71475,4.1
96434,IDEA,30Sep2025,14.0,CE,71475,0.05
96435,IDEA,30Sep2025,14.0,PE,71475,6.15
96438,JUBLFOOD,25Nov2025,880.0,PE,1250,244.15
96439,JUBLFOOD,25Nov2025,920.0,CE,1250,0.25
96440,JUBLFOOD,25Nov2025,920.0,PE,1250,283.4
96441,JUBLFOOD,25Nov2025,960.0,CE,1250,0.1
96442,JUBLFOOD,25Nov2025,960.0,PE,1250,322.8
96443,JUBLFOOD,25Nov2025,1000.0,CE,1250,0.05
96444,JUBLFOOD,25Nov2025,1000.0,PE,1250,362.3
96445,KALYANKJIL,28Oct2025,300.0,CE,1175,217.05
96450,KALYANKJIL,28Oct2025,300.0,PE,1175,0.05
96451,KALYANKJIL,28Oct2025,370.0,CE,1175,148.25
96452,KALYANKJIL,28Oct2025,370.0,PE,1175,0.8
96453,KALYANKJIL,28Oct2025,390.0,CE,1175,129.3
96454,KALYANKJIL,28Oct2025,390.0,PE,1175,1.7
96455,KALYANKJIL,28Oct2025,410.0,CE,1175,111.05
96456,KALYANKJIL,28Oct2025,410.0,PE,1175,3.35
96457,KALYANKJIL,28Oct2025,430.0,CE,1175,93.8
96493,INDIGO,28Oct2025,3600.0,CE,150,2139.5
96494,INDIGO,28Oct2025,3600.0,PE,150,0.05
96495,INDIGO,28Oct2025,4000.0,CE,150,1742.25
96496,INDIGO,28Oct2025,4000.0,PE,150,0.1
96497,KALYANKJIL,28Oct2025,430.0,PE,1175,5.95
96498,KALYANKJIL,28Oct2025,450.0,CE,1175,77.9
96499,KALYANKJIL,28Oct2025,450.0,PE,1175,9.9
96500,KALYANKJIL,28Oct2025,470.0,CE,1175,63.45
96501,KALYANKJIL,28Oct2025,470.0,PE,1175,15.35
96502,KALYANKJIL,28Oct2025,490.0,CE,1175,50.8
96503,KALYANKJIL,28Oct2025,490.0,PE,1175,22.5
96504,KALYANKJIL,28Oct2025,510.0,CE,1175,28.9
96505,KALYANKJIL,28Oct2025,510.0,PE,1175,18.0
96506,KALYANKJIL,28Oct2025,530.0,CE,1175,18.8
96507,KALYANKJIL,28Oct2025,530.0,PE,1175,31.0
96508,KALYANKJIL,28Oct2025,550.0,CE,1175,12.6
96509,KALYANKJIL,28Oct2025,550.0,PE,1175,54.65
96510,KALYANKJIL,28Oct2025,570.0,CE,1175,17.4
96511,KALYANKJIL,28Oct2025,570.0,PE,1175,68.6
96512,KALYANKJIL,28Oct2025,590.0,CE,1175,12.8
96513,KALYANKJIL,28Oct2025,590.0,PE,1175,83.85
96514,KALYANKJIL,28Oct2025,610.0,CE,1175,9.25
96515,KALYANKJIL,28Oct2025,610.0,PE,1175,100.2
96516,KALYANKJIL,28Oct2025,630.0,CE,1175,6.6
96517,KALYANKJIL,28Oct2025,630.0,PE,1175,117.4
96518,KALYANKJIL,28Oct2025,650.0,CE,1175,4.65
96519,KALYANKJIL,28Oct2025,650.0,PE,1175,135.3
96520,KALYANKJIL,25Nov2025,280.0,CE,1175,238.25
96521,KALYANKJIL,25Nov2025,280.0,PE,1175,0.1
96522,KALYANKJIL,25Nov2025,320.0,CE,1175,199.15
96523,KALYANKJIL,25Nov2025,320.0,PE,1175,0.55
96524,KALYANKJIL,25Nov2025,340.0,CE,1175,180.0
96525,KALYANKJIL,25Nov2025,340.0,PE,1175,1.15
96526,KALYANKJIL,25Nov2025,360.0,CE,1175,161.25
96527,INDIGO,28Oct2025,4200.0,CE,150,1543.85
96528,KALYANKJIL,25Nov2025,360.0,PE,1175,2.15
96529,KALYANKJIL,25Nov2025,380.0,CE,1175,143.1
96530,KALYANKJIL,25Nov2025,380.0,PE,1175,3.8
96531,KALYANKJIL,25Nov2025,400.0,CE,1175,125.75
96532,INDIGO,28Oct2025,4200.0,PE,150,0.4
96533,INDIGO,28Oct2025,4400.0,CE,150,1346.25
96534,INDIGO,28Oct2025,4400.0,PE,150,1.45
96535,KALYANKJIL,25Nov2025,400.0,PE,1175,6.25
96536,KALYANKJIL,25Nov2025,420.0,CE,1175,109.45
96537,KALYANKJIL,25Nov2025,420.0,PE,1175,9.7
96538,KALYANKJIL,25Nov2025,440.0,CE,1175,94.3
96539,KALYANKJIL,25Nov2025,440.0,PE,1175,14.35
96540,KALYANKJIL,25Nov2025,460.0,CE,1175,80.4
96541,KALYANKJIL,25Nov2025,460.0,PE,1175,20.2
96542,KALYANKJIL,25Nov2025,480.0,CE,1175,67.9
96543,KALYANKJIL,25Nov2025,480.0,PE,1175,27.45
96578,KALYANKJIL,25Nov2025,500.0,CE,1175,56.8
96579,KALYANKJIL,25Nov2025,500.0,PE,1175,36.15
96582,INDIGO,28Oct2025,4600.0,CE,150,1150.8
96583,INDIGO,28Oct2025,4600.0,PE,150,4.65
96586,INDIGO,28Oct2025,4800.0,CE,150,959.95
96591,INDIGO,28Oct2025,4800.0,PE,150,12.5
96594,INDIGO,28Oct2025,5000.0,CE,150,777.85
96595,INDIGO,28Oct2025,5000.0,PE,150,29.0
96596,INDIGO,28Oct2025,5200.0,CE,150,609.45
96597,INDIGO,28Oct2025,5200.0,PE,150,23.45
96598,INDIGO,28Oct2025,5400.0,CE,150,459.8
96599,INDIGO,28Oct2025,5400.0,PE,150,47.95
96600,INDIGO,28Oct2025,5600.0,CE,150,255.25
96601,INDIGO,28Oct2025,5600.0,PE,150,180.45
96602,INDIGO,28Oct2025,5800.0,CE,150,145.65
96603,INDIGO,28Oct2025,5800.0,PE,150,188.5
96604,INDIGO,28Oct2025,6000.0,CE,150,76.9
96607,INDIGO,28Oct2025,6000.0,PE,150,307.85
96608,INDIGO,28Oct2025,6200.0,CE,150,98.6
96609,INDIGO,28Oct2025,6200.0,PE,150,541.8
96610,INDIGO,28Oct2025,6400.0,CE,150,60.25
96611,INDIGO,28Oct2025,6400.0,PE,150,702.1
96612,INDIGO,28Oct2025,6600.0,CE,150,35.4
96615,INDIGO,28Oct2025,6600.0,PE,150,875.95
96616,INDIGO,28Oct2025,6800.0,CE,150,20.0
96617,INDIGO,28Oct2025,6800.0,PE,150,1059.2
96618,INDIGO,28Oct2025,7000.0,CE,150,10.9
96622,INDIGO,28Oct2025,7000.0,PE,150,1248.75
96652,INDIGO,28Oct2025,7200.0,CE,150,5.75
96653,INDIGO,28Oct2025,7200.0,PE,150,1442.25
96654,KALYANKJIL,25Nov2025,520.0,CE,1175,47.05
96655,KALYANKJIL,25Nov2025,520.0,PE,1175,46.2
96656,KALYANKJIL,25Nov2025,540.0,CE,1175,38.65
96657,KALYANKJIL,25Nov2025,540.0,PE,1175,57.55
96662,KALYANKJIL,25Nov2025,560.0,CE,1175,23.0
96663,KALYANKJIL,25Nov2025,560.0,PE,1175,70.15
96664,KALYANKJIL,25Nov2025,580.0,CE,1175,25.45
96665,KALYANKJIL,25Nov2025,580.0,PE,1175,83.9
96666,KALYANKJIL,25Nov2025,600.0,CE,1175,20.45
96667,KALYANKJIL,25Nov2025,600.0,PE,1175,98.7
96668,IDFCFIRSTB,30Sep2025,40.0,CE,9275,32.05
96669,IDFCFIRSTB,30Sep2025,40.0,PE,9275,0.05
96670,IDFCFIRSTB,30Sep2025,44.0,CE,9275,28.05
96671,IDFCFIRSTB,30Sep2025,44.0,PE,9275,0.05
96672,IDFCFIRSTB,30Sep2025,48.0,CE,9275,24.05
96673,IDFCFIRSTB,30Sep2025,48.0,PE,9275,0.05
96674,IDFCFIRSTB,30Sep2025,50.0,CE,9275,22.05
96675,IDFCFIRSTB,30Sep2025,50.0,PE,9275,0.05
96676,IDFCFIRSTB,30Sep2025,52.0,CE,9275,20.05
96677,IDFCFIRSTB,30Sep2025,52.0,PE,9275,0.05
96678,IDFCFIRSTB,30Sep2025,54.0,CE,9275,18.1
96679,IDFCFIRSTB,30Sep2025,54.0,PE,9275,0.05
96680,IDFCFIRSTB,30Sep2025,56.0,CE,9275,16.1
96681,IDFCFIRSTB,30Sep2025,56.0,PE,9275,0.05
96682,IDFCFIRSTB,30Sep2025,58.0,CE,9275,14.1
96683,IDFCFIRSTB,30Sep2025,58.0,PE,9275,0.05
96684,IDFCFIRSTB,30Sep2025,60.0,CE,9275,12.1
96685,IDFCFIRSTB,30Sep2025,60.0,PE,9275,0.05
96686,IDFCFIRSTB,30Sep2025,62.0,CE,9275,10.1
96687,IDFCFIRSTB,30Sep2025,62.0,PE,9275,0.05
96688,IDFCFIRSTB,30Sep2025,64.0,CE,9275,8.15
96689,IDFCFIRSTB,30Sep2025,64.0,PE,9275,0.05
96690,IDFCFIRSTB,30Sep2025,66.0,CE,9275,6.15
96691,IDFCFIRSTB,30Sep2025,66.0,PE,9275,0.1
96692,IDFCFIRSTB,30Sep2025,68.0,CE,9275,4.1
96693,IDFCFIRSTB,30Sep2025,68.0,PE,9275,0.15
96694,IDFCFIRSTB,30Sep2025,70.0,CE,9275,2.55
96695,IDFCFIRSTB,30Sep2025,70.0,PE,9275,0.4
96696,IDFCFIRSTB,30Sep2025,72.0,CE,9275,1.2
96697,IDFCFIRSTB,30Sep2025,72.0,PE,9275,1.1
96698,IDFCFIRSTB,30Sep2025,74.0,CE,9275,0.5
96699,IDFCFIRSTB,30Sep2025,74.0,PE,9275,2.35
96700,IDFCFIRSTB,30Sep2025,76.0,CE,9275,0.15
96701,INDIGO,28Oct2025,7400.0,CE,150,2.9
96702,IDFCFIRSTB,30Sep2025,76.0,PE,9275,4.05
96703,IDFCFIRSTB,30Sep2025,78.0,CE,9275,0.1
96704,IDFCFIRSTB,30Sep2025,78.0,PE,9275,6.15
96705,IDFCFIRSTB,30Sep2025,80.0,CE,9275,0.1
96706,IDFCFIRSTB,30Sep2025,80.0,PE,9275,8.0
96707,INDIGO,28Oct2025,7400.0,PE,150,1638.1
96708,IDFCFIRSTB,30Sep2025,82.0,CE,9275,0.05
96709,IDFCFIRSTB,30Sep2025,82.0,PE,9275,9.95
96710,INDIGO,28Oct2025,7600.0,CE,150,1.45
96711,INDIGO,28Oct2025,7600.0,PE,150,1835.3
96712,IDFCFIRSTB,30Sep2025,84.0,CE,9275,0.05
96713,IDFCFIRSTB,30Sep2025,84.0,PE,9275,11.9
96714,KALYANKJIL,25Nov2025,620.0,CE,1175,16.3
96715,IDFCFIRSTB,30Sep2025,86.0,CE,9275,0.05
96716,IDFCFIRSTB,30Sep2025,86.0,PE,9275,13.9
96717,IDFCFIRSTB,30Sep2025,88.0,CE,9275,0.05
96718,IDFCFIRSTB,30Sep2025,88.0,PE,9275,15.9
96719,KALYANKJIL,25Nov2025,620.0,PE,1175,114.3
96720,INDIGO,28Oct2025,8000.0,CE,150,0.35
96721,INDIGO,28Oct2025,8000.0,PE,150,2231.55
96722,KALYANKJIL,25Nov2025,640.0,CE,1175,12.9
96723,KALYANKJIL,25Nov2025,640.0,PE,1175,130.7
96724,INDUSINDBK,30Sep2025,460.0,CE,700,276.35
96725,INDUSINDBK,30Sep2025,460.0,PE,700,0.05
96726,INDUSINDBK,30Sep2025,500.0,CE,700,236.45
96727,INDUSINDBK,30Sep2025,500.0,PE,700,0.05
96728,IDFCFIRSTB,30Sep2025,90.0,CE,9275,0.05
96729,IDFCFIRSTB,30Sep2025,90.0,PE,9275,17.9
96730,INDUSINDBK,30Sep2025,540.0,CE,700,196.55
96731,INDUSINDBK,30Sep2025,540.0,PE,700,0.05
96732,INDUSINDBK,30Sep2025,570.0,CE,700,166.6
96733,INDUSINDBK,30Sep2025,570.0,PE,700,0.05
96734,IDFCFIRSTB,30Sep2025,92.0,CE,9275,0.05
96735,IDFCFIRSTB,30Sep2025,92.0,PE,9275,19.9
96736,IDFCFIRSTB,30Sep2025,94.0,CE,9275,0.05
96737,IDFCFIRSTB,30Sep2025,94.0,PE,9275,21.9
96738,INDUSINDBK,30Sep2025,590.0,CE,700,146.75
96739,INDUSINDBK,30Sep2025,590.0,PE,700,0.15
96740,IDFCFIRSTB,30Sep2025,96.0,CE,9275,0.05
96741,IDFCFIRSTB,30Sep2025,96.0,PE,9275,23.9
96742,KALYANKJIL,25Nov2025,660.0,CE,1175,10.15
96743,KALYANKJIL,25Nov2025,660.0,PE,1175,147.7
96744,KALYANKJIL,25Nov2025,680.0,CE,1175,7.95
96745,KALYANKJIL,25Nov2025,680.0,PE,1175,165.3
96748,KALYANKJIL,25Nov2025,720.0,CE,1175,4.8
96749,INDUSINDBK,30Sep2025,610.0,CE,700,127.0
96750,INDUSINDBK,30Sep2025,610.0,PE,700,0.35
96751,KALYANKJIL,25Nov2025,720.0,PE,1175,201.7
96752,KALYANKJIL,25Nov2025,760.0,CE,1175,2.85
96753,KALYANKJIL,25Nov2025,760.0,PE,1175,239.3
96770,INDUSINDBK,30Sep2025,630.0,CE,700,107.6
96771,INDUSINDBK,30Sep2025,630.0,PE,700,0.9
96772,INDUSINDBK,30Sep2025,650.0,CE,700,88.85
96773,INDUSINDBK,30Sep2025,650.0,PE,700,2.15
96774,INDUSINDBK,30Sep2025,670.0,CE,700,66.0
96779,INDUSINDBK,30Sep2025,670.0,PE,700,0.85
96780,INDUSINDBK,30Sep2025,690.0,CE,700,48.1
96781,INDUSINDBK,30Sep2025,690.0,PE,700,1.5
96782,INDUSINDBK,30Sep2025,710.0,CE,700,31.9
96783,KAYNES,28Oct2025,3800.0,CE,100,3452.9
96784,KAYNES,28Oct2025,3800.0,PE,100,0.1
96785,INDUSINDBK,30Sep2025,710.0,PE,700,3.5
96786,INDUSINDBK,30Sep2025,730.0,CE,700,17.3
96787,KAYNES,28Oct2025,4500.0,CE,100,2759.1
96788,KAYNES,28Oct2025,4500.0,PE,100,1.65
96789,KAYNES,28Oct2025,4700.0,CE,100,2562.25
96790,KAYNES,28Oct2025,4700.0,PE,100,3.4
96791,INDUSINDBK,30Sep2025,730.0,PE,700,9.05
96792,INDUSINDBK,30Sep2025,750.0,CE,700,8.6
96793,KAYNES,28Oct2025,4900.0,CE,100,2366.8
96794,KAYNES,28Oct2025,4900.0,PE,100,6.65
96795,KAYNES,28Oct2025,5100.0,CE,100,2173.6
96796,KAYNES,28Oct2025,5100.0,PE,100,12.1
96797,KAYNES,28Oct2025,5300.0,CE,100,1983.6
96798,KAYNES,28Oct2025,5300.0,PE,100,20.8
96799,INDUSINDBK,30Sep2025,750.0,PE,700,20.2
96800,KAYNES,28Oct2025,5500.0,CE,100,1798.0
96801,KAYNES,28Oct2025,5500.0,PE,100,33.9
96802,INDUSINDBK,30Sep2025,770.0,CE,700,4.2
96803,INDUSINDBK,30Sep2025,770.0,PE,700,35.5
96804,KAYNES,28Oct2025,5700.0,CE,100,1618.15
96805,KAYNES,28Oct2025,5700.0,PE,100,52.7
96806,KAYNES,28Oct2025,5900.0,CE,100,1445.4
96807,KAYNES,28Oct2025,5900.0,PE,100,78.6
96808,KAYNES,28Oct2025,6100.0,CE,100,1281.1
96809,KAYNES,28Oct2025,6100.0,PE,100,112.95
96810,KAYNES,28Oct2025,6300.0,CE,100,1126.4
96811,INDUSINDBK,30Sep2025,790.0,CE,700,2.1
96812,KAYNES,28Oct2025,6300.0,PE,100,156.95
96813,KAYNES,28Oct2025,6500.0,CE,100,982.55
96814,INDUSINDBK,30Sep2025,790.0,PE,700,61.2
96815,INDUSINDBK,30Sep2025,810.0,CE,700,1.2
96816,INDUSINDBK,30Sep2025,810.0,PE,700,77.9
96817,INDUSINDBK,30Sep2025,830.0,CE,700,0.75
96818,INDUSINDBK,30Sep2025,830.0,PE,700,95.75
96819,INDUSINDBK,30Sep2025,850.0,CE,700,0.5
96820,INDUSINDBK,30Sep2025,850.0,PE,700,111.1
96821,INDUSINDBK,30Sep2025,870.0,CE,700,0.85
96822,INDUSINDBK,30Sep2025,870.0,PE,700,133.7
96823,INDUSINDBK,30Sep2025,890.0,CE,700,0.45
96824,INDUSINDBK,30Sep2025,890.0,PE,700,153.25
96825,KAYNES,28Oct2025,6500.0,PE,100,211.75
96826,INDUSINDBK,30Sep2025,910.0,CE,700,0.2
96827,INDUSINDBK,30Sep2025,910.0,PE,700,173.0
96828,KAYNES,28Oct2025,6700.0,CE,100,849.7
96829,KAYNES,28Oct2025,6700.0,PE,100,277.6
96830,KAYNES,28Oct2025,6900.0,CE,100,729.15
96831,KAYNES,28Oct2025,6900.0,PE,100,145.0
96832,KAYNES,28Oct2025,7100.0,CE,100,620.75
96833,KAYNES,28Oct2025,7100.0,PE,100,445.95
96834,INDUSINDBK,30Sep2025,930.0,CE,700,0.1
96835,INDUSINDBK,30Sep2025,930.0,PE,700,192.85
96836,INDUSINDBK,30Sep2025,950.0,CE,700,0.05
96837,INDUSINDBK,30Sep2025,950.0,PE,700,212.75
96838,INDUSINDBK,30Sep2025,970.0,CE,700,0.05
96839,INDUSINDBK,30Sep2025,970.0,PE,700,232.7
96844,KAYNES,28Oct2025,7300.0,CE,100,319.0
96845,KAYNES,28Oct2025,7300.0,PE,100,548.1
96846,KAYNES,28Oct2025,7500.0,CE,100,222.5
96847,KAYNES,28Oct2025,7500.0,PE,100,661.9
96850,INDUSINDBK,28Oct2025,440.0,CE,700,298.4
96851,INDUSINDBK,28Oct2025,440.0,PE,700,0.05
96852,INDUSINDBK,28Oct2025,480.0,CE,700,258.75
96853,INDUSINDBK,28Oct2025,480.0,PE,700,0.1
96854,INDUSINDBK,28Oct2025,520.0,CE,700,219.4
96855,INDUSINDBK,28Oct2025,520.0,PE,700,0.5
96856,INDUSINDBK,28Oct2025,560.0,CE,700,180.9
96857,INDUSINDBK,28Oct2025,560.0,PE,700,1.75
96858,INDUSINDBK,28Oct2025,580.0,CE,700,162.25
96859,INDUSINDBK,28Oct2025,580.0,PE,700,2.95
96860,INDUSINDBK,28Oct2025,600.0,CE,700,144.25
96861,INDUSINDBK,28Oct2025,600.0,PE,700,4.8
96862,KAYNES,28Oct2025,7700.0,CE,100,365.5
96863,KAYNES,28Oct2025,7700.0,PE,100,786.7
96864,INDUSINDBK,28Oct2025,620.0,CE,700,126.95
96865,INDUSINDBK,28Oct2025,620.0,PE,700,7.4
96866,INDUSINDBK,28Oct2025,640.0,CE,700,110.65
96867,KAYNES,28Oct2025,7900.0,CE,100,301.85
96868,KAYNES,28Oct2025,7900.0,PE,100,921.7
96869,INDUSINDBK,28Oct2025,640.0,PE,700,2.15
96870,INDUSINDBK,28Oct2025,660.0,CE,700,95.4
96871,KAYNES,28Oct2025,8600.0,CE,100,146.8
96872,KAYNES,28Oct2025,8600.0,PE,100,1462.0
96873,KAYNES,25Nov2025,3600.0,CE,100,3668.8
96874,KAYNES,25Nov2025,3600.0,PE,100,0.65
96875,KAYNES,25Nov2025,4000.0,CE,100,3275.4
96876,KAYNES,25Nov2025,4000.0,PE,100,2.7
96877,KAYNES,25Nov2025,4400.0,CE,100,2886.15
96878,INDUSINDBK,28Oct2025,660.0,PE,700,3.9
96890,KAYNES,25Nov2025,4400.0,PE,100,8.95
96891,KAYNES,25Nov2025,4600.0,CE,100,2694.4
96892,INDUSINDBK,28Oct2025,680.0,CE,700,81.35
96893,INDUSINDBK,28Oct2025,680.0,PE,700,6.4
96894,KAYNES,25Nov2025,4600.0,PE,100,14.95
96895,KAYNES,25Nov2025,4800.0,CE,100,2505.55
96898,KAYNES,25Nov2025,4800.0,PE,100,23.8
96899,KAYNES,25Nov2025,5000.0,CE,100,2320.35
96900,INDUSINDBK,28Oct2025,700.0,CE,700,52.85
96901,INDUSINDBK,28Oct2025,700.0,PE,700,10.6
96948,KAYNES,25Nov2025,5000.0,PE,100,36.35
96949,KAYNES,25Nov2025,5200.0,CE,100,2139.75
96950,INDUSINDBK,28Oct2025,720.0,CE,700,57.3
96951,INDUSINDBK,28Oct2025,720.0,PE,700,37.05
96952,INDUSINDBK,28Oct2025,740.0,CE,700,28.45
96953,INDUSINDBK,28Oct2025,740.0,PE,700,25.25
96954,INDUSINDBK,28Oct2025,760.0,CE,700,18.8
96955,INDUSINDBK,28Oct2025,760.0,PE,700,36.95
96956,KAYNES,25Nov2025,5200.0,PE,100,53.5
96957,KAYNES,25Nov2025,5400.0,CE,100,1964.65
96958,INDUSINDBK,28Oct2025,780.0,CE,700,12.7
96959,INDUSINDBK,28Oct2025,780.0,PE,700,70.55
96960,INDUSINDBK,28Oct2025,800.0,CE,700,8.65
96961,INDUSINDBK,28Oct2025,800.0,PE,700,66.5
96962,KAYNES,25Nov2025,5400.0,PE,100,76.1
96963,KAYNES,25Nov2025,5600.0,CE,100,1795.9
96964,KAYNES,25Nov2025,5600.0,PE,100,105.1
96965,KAYNES,25Nov2025,5800.0,CE,100,1634.3
96966,KAYNES,25Nov2025,5800.0,PE,100,141.3
96967,KAYNES,25Nov2025,6000.0,CE,100,1480.65
96968,KAYNES,25Nov2025,6000.0,PE,100,185.35
96969,KAYNES,25Nov2025,6200.0,CE,100,1335.6
96970,KAYNES,25Nov2025,6200.0,PE,100,238.05
96971,KAYNES,25Nov2025,6400.0,CE,100,1199.3
96972,KAYNES,25Nov2025,6400.0,PE,100,299.45
96973,KAYNES,25Nov2025,6600.0,CE,100,1072.05
96974,KAYNES,25Nov2025,6600.0,PE,100,370.0
96975,KAYNES,25Nov2025,6800.0,CE,100,954.55
96976,KAYNES,25Nov2025,6800.0,PE,100,450.2
96977,KAYNES,25Nov2025,7000.0,CE,100,846.45
96978,KAYNES,25Nov2025,7000.0,PE,100,539.85
96979,KAYNES,25Nov2025,7200.0,CE,100,747.6
96980,KAYNES,25Nov2025,7200.0,PE,100,638.75
96982,KAYNES,25Nov2025,7400.0,CE,100,657.85
96983,KAYNES,25Nov2025,7400.0,PE,100,746.7
96984,KAYNES,25Nov2025,7600.0,CE,100,576.7
96985,KAYNES,25Nov2025,7600.0,PE,100,863.3
96986,KAYNES,25Nov2025,7800.0,CE,100,503.8
96987,KAYNES,25Nov2025,7800.0,PE,100,988.15
96988,KAYNES,25Nov2025,8000.0,CE,100,438.6
96989,KAYNES,25Nov2025,8000.0,PE,100,1120.7
96990,KAYNES,25Nov2025,8400.0,CE,100,329.7
96991,KAYNES,25Nov2025,8400.0,PE,100,1407.3
96992,KEI,28Oct2025,2500.0,CE,175,1666.2
96993,KEI,28Oct2025,2500.0,PE,175,0.15
96995,KEI,28Oct2025,2850.0,CE,175,1320.25
96996,KEI,28Oct2025,2850.0,PE,175,1.9
96997,KEI,28Oct2025,2950.0,CE,175,1222.55
96998,KEI,28Oct2025,2950.0,PE,175,3.5
96999,KEI,28Oct2025,3050.0,CE,175,1125.85
97000,INDUSINDBK,28Oct2025,820.0,CE,700,19.8
97001,KEI,28Oct2025,3050.0,PE,175,6.15
97002,INDUSINDBK,28Oct2025,820.0,PE,700,98.9
97003,INDUSINDBK,28Oct2025,840.0,CE,700,15.55
97004,INDUSINDBK,28Oct2025,840.0,PE,700,114.5
97005,INDUSINDBK,28Oct2025,860.0,CE,700,12.1
97006,INDUSINDBK,28Oct2025,860.0,PE,700,130.9
97007,INDUSINDBK,28Oct2025,880.0,CE,700,9.3
97008,INDUSINDBK,28Oct2025,880.0,PE,700,140.0
97009,INDUSINDBK,28Oct2025,900.0,CE,700,7.1
97010,INDUSINDBK,28Oct2025,900.0,PE,700,165.65
97011,INDUSINDBK,28Oct2025,920.0,CE,700,5.4
97012,INDUSINDBK,28Oct2025,920.0,PE,700,183.8
97013,INDUSINDBK,28Oct2025,940.0,CE,700,4.05
97014,INDUSINDBK,28Oct2025,940.0,PE,700,202.35
97015,INDUSINDBK,28Oct2025,960.0,CE,700,3.05
97016,INDUSINDBK,28Oct2025,960.0,PE,700,221.2
97017,INDUSINDBK,28Oct2025,980.0,CE,700,2.25
97018,INDUSINDBK,28Oct2025,980.0,PE,700,240.25
97019,INDUSINDBK,28Oct2025,1000.0,CE,700,1.65
97020,KEI,28Oct2025,3150.0,CE,175,1030.65
97021,KEI,28Oct2025,3150.0,PE,175,10.25
97022,KEI,28Oct2025,3250.0,CE,175,937.4
97023,KEI,28Oct2025,3250.0,PE,175,16.35
97024,KEI,28Oct2025,3350.0,CE,175,846.8
97025,KEI,28Oct2025,3350.0,PE,175,25.1
97026,KEI,28Oct2025,3450.0,CE,175,759.45
97027,KEI,28Oct2025,3450.0,PE,175,37.05
97028,KEI,28Oct2025,3550.0,CE,175,676.0
97029,KEI,28Oct2025,3550.0,PE,175,52.9
